age,education,education_num,sex,capital_gain,capital_loss,hours_per_week,native_country,income,married,relationship_grp,occupation_grp,workclass_grp,race_grp
21,Some-college,10,Female,0,0,12,United-States,0,0,dependent,low,government,black
25,5th-6th,3,Male,0,0,40,Mexico,0,0,independent,low,private,white
51,Some-college,10,Male,0,0,50,United-States,1,1,spouse,mid,self_employed,white
35,Bachelors,13,Female,0,0,40,United-States,0,0,dependent,mid,private,black
19,Some-college,10,Male,0,0,12,United-States,0,0,dependent,low,private,white
27,Bachelors,13,Male,7298,0,55,United-States,1,1,spouse,high,private,white
34,Some-college,10,Female,0,0,35,United-States,0,0,dependent,mid,private,black
36,HS-grad,9,Male,0,0,40,United-States,0,0,independent,mid,private,white
33,Bachelors,13,Male,0,0,35,United-States,0,1,spouse,mid,self_employed,white
60,Bachelors,13,Male,0,0,40,United-States,0,1,spouse,mid,self_employed,white
42,Some-college,10,Male,15024,0,50,United-States,1,1,spouse,high,private,white
47,HS-grad,9,Female,0,0,40,United-States,0,1,spouse,high,government,black
42,HS-grad,9,Male,0,0,75,United-States,1,0,independent,mid,private,white
34,Some-college,10,Male,0,0,65,United-States,1,1,spouse,high,private,white
21,HS-grad,9,Female,0,0,32,United-States,0,0,dependent,low,private,white
30,Masters,14,Male,0,0,15,United-States,1,1,spouse,low,private,white
53,Masters,14,Female,0,0,50,United-States,1,1,spouse,high,private,white
34,HS-grad,9,Male,0,0,40,Germany,0,1,spouse,mid,private,white
37,Bachelors,13,Male,0,0,40,United-States,0,1,spouse,low,private,white
27,HS-grad,9,Female,0,0,40,United-States,0,0,dependent,mid,private,black
31,Bachelors,13,Male,0,0,40,United-States,0,0,independent,mid,private,white
30,Some-college,10,Female,0,0,40,United-States,0,1,spouse,mid,private,white
33,HS-grad,9,Male,0,0,45,United-States,0,0,independent,mid,private,white
41,Some-college,10,Male,0,0,40,United-States,0,1,spouse,high,government,white
23,Some-college,10,Male,0,0,30,United-States,0,1,spouse,high,government,white
65,Some-college,10,Female,0,0,40,United-States,0,1,spouse,high,private,white
30,HS-grad,9,Female,0,0,40,United-States,0,0,independent,low,private,white
51,Assoc-voc,11,Male,4064,0,55,United-States,0,1,spouse,low,private,white
30,Some-college,10,Male,0,0,40,United-States,0,0,dependent,low,government,white
49,Masters,14,Male,4787,0,45,United-States,1,0,independent,mid,private,white
37,HS-grad,9,Male,3137,0,30,United-States,0,1,spouse,high,self_employed,white
42,HS-grad,9,Male,0,0,40,United-States,0,0,independent,mid,private,white
62,Assoc-voc,11,Female,0,0,45,United-States,1,1,spouse,high,private,white
31,Some-college,10,Male,5178,0,40,United-States,1,1,spouse,mid,private,white
50,Bachelors,13,Male,0,0,20,United-States,1,1,spouse,high,private,white
33,Bachelors,13,Male,0,0,40,India,0,1,dependent,mid,private,other_race
27,Some-college,10,Male,0,0,40,United-States,0,0,dependent,mid,private,white
31,Assoc-voc,11,Male,4386,0,40,Mexico,1,1,spouse,mid,private,white
35,Some-college,10,Male,0,0,40,United-States,0,0,dependent,low,private,other_race
55,Some-college,10,Male,0,0,6,United-States,1,1,spouse,mid,private,white
54,Bachelors,13,Female,0,1977,35,United-States,1,1,spouse,high,self_employed,white
56,Bachelors,13,Male,0,0,48,United-States,1,1,spouse,high,private,white
21,Assoc-voc,11,Female,0,0,40,United-States,0,0,independent,mid,private,white
66,7th-8th,4,Female,0,0,20,Germany,0,0,independent,low,private,white
46,HS-grad,9,Male,0,0,50,United-States,0,1,spouse,mid,private,white
23,Bachelors,13,Female,0,0,38,United-States,0,0,independent,high,private,white
43,Masters,14,Female,0,0,45,United-States,0,0,independent,high,private,white
40,HS-grad,9,Male,0,0,55,United-States,0,1,spouse,low,private,white
52,5th-6th,3,Male,0,0,40,Mexico,0,1,spouse,mid,private,white
59,Bachelors,13,Male,0,0,50,United-States,1,1,spouse,high,government,white
36,Assoc-voc,11,Female,0,0,40,United-States,0,0,dependent,mid,government,black
33,HS-grad,9,Male,0,0,40,United-States,0,0,independent,mid,private,white
20,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,mid,private,white
21,HS-grad,9,Male,0,0,35,United-States,0,0,independent,low,private,white
42,Masters,14,Male,0,0,50,United-States,1,1,spouse,high,self_employed,white
62,HS-grad,9,Female,0,0,43,United-States,0,0,independent,mid,private,white
54,HS-grad,9,Male,0,0,40,United-States,0,0,independent,mid,private,white
35,7th-8th,4,Female,0,0,30,United-States,0,0,dependent,low,private,white
36,Assoc-acdm,12,Female,0,0,40,United-States,0,0,independent,high,private,white
21,HS-grad,9,Female,0,0,45,United-States,0,0,dependent,mid,private,white
30,HS-grad,9,Female,0,0,14,United-States,0,0,independent,low,private,white
46,Some-college,10,Male,0,0,40,United-States,1,1,spouse,mid,private,white
32,5th-6th,3,Female,0,0,40,Laos,1,1,spouse,low,private,other_race
21,Some-college,10,Male,0,0,64,United-States,0,0,dependent,mid,private,white
39,HS-grad,9,Male,0,0,40,United-States,0,0,independent,mid,private,white
54,HS-grad,9,Female,0,0,43,United-States,0,0,independent,high,private,white
32,Some-college,10,Male,3464,0,40,United-States,0,1,spouse,low,private,white
23,HS-grad,9,Male,0,0,40,United-States,0,0,dependent,low,private,white
42,1st-4th,2,Male,0,0,40,Italy,0,1,spouse,low,private,white
28,Some-college,10,Male,0,0,35,United-States,0,0,independent,low,private,white
28,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,mid,private,white
35,Assoc-acdm,12,Male,0,0,40,United-States,0,1,spouse,high,private,white
19,Some-college,10,Female,0,0,40,United-States,0,0,dependent,high,private,white
27,HS-grad,9,Male,0,0,35,United-States,0,0,independent,low,private,black
54,1st-4th,2,Male,0,0,50,United-States,0,1,spouse,mid,private,white
19,HS-grad,9,Female,0,0,35,United-States,0,0,dependent,mid,private,white
27,Some-college,10,Female,0,0,30,United-States,0,0,independent,mid,private,white
35,Assoc-acdm,12,Female,0,0,35,United-States,0,0,independent,mid,private,white
19,Some-college,10,Female,0,0,20,United-States,0,0,dependent,high,government,white
30,HS-grad,9,Male,0,0,40,United-States,1,1,spouse,low,private,white
32,Bachelors,13,Male,0,0,40,United-States,0,0,independent,high,private,white
31,Some-college,10,Female,0,0,40,United-States,0,0,independent,mid,private,white
26,Assoc-voc,11,Male,0,0,65,United-States,0,0,dependent,mid,private,black
44,Some-college,10,Female,0,0,25,United-States,0,0,independent,mid,private,white
52,Bachelors,13,Male,0,0,50,United-States,1,1,spouse,high,private,white
30,Some-college,10,Male,0,0,40,United-States,0,1,spouse,low,private,white
32,HS-grad,9,Female,0,0,60,United-States,0,0,independent,low,self_employed,white
19,HS-grad,9,Male,0,0,40,United-States,0,0,dependent,mid,self_employed,white
33,HS-grad,9,Male,0,0,30,United-States,0,0,independent,low,private,white
20,Some-college,10,Male,0,0,40,United-States,0,0,independent,low,private,white
61,7th-8th,4,Male,0,0,40,United-States,0,1,spouse,low,private,white
33,Some-college,10,Female,0,0,35,United-States,0,0,independent,low,private,black
24,Some-college,10,Female,0,0,35,United-States,0,0,dependent,mid,private,white
31,Bachelors,13,Male,0,0,60,United-States,0,0,independent,mid,self_employed,white
32,Assoc-voc,11,Female,0,0,50,United-States,0,0,independent,high,private,white
29,Assoc-acdm,12,Female,0,0,40,United-States,0,1,spouse,high,private,white
61,10th,6,Male,0,0,24,United-States,0,0,independent,low,private,white
48,HS-grad,9,Female,0,0,50,United-States,0,1,spouse,low,private,white
29,Assoc-acdm,12,Female,0,0,40,United-States,0,0,independent,mid,government,white
22,Assoc-acdm,12,Female,0,0,15,United-States,0,0,independent,mid,private,white
32,HS-grad,9,Male,0,1672,40,United-States,0,1,spouse,mid,private,white
38,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,mid,private,white
27,Some-college,10,Female,0,0,40,United-States,0,0,independent,low,private,white
26,HS-grad,9,Male,0,0,40,Hong,0,0,dependent,mid,private,other_race
35,HS-grad,9,Male,8614,0,40,United-States,1,0,independent,mid,private,white
62,HS-grad,9,Female,0,0,40,United-States,0,0,independent,mid,private,white
28,HS-grad,9,Female,0,0,40,United-States,0,0,independent,low,private,white
50,HS-grad,9,Male,0,0,40,United-States,0,0,independent,mid,private,black
34,Bachelors,13,Male,99999,0,50,United-States,1,0,independent,mid,private,white
37,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,mid,self_employed,white
63,1st-4th,2,Female,0,0,44,Portugal,0,0,independent,low,private,white
35,9th,5,Male,0,0,40,United-States,0,0,independent,low,private,black
55,Bachelors,13,Male,0,0,40,United-States,1,1,spouse,mid,private,white
40,HS-grad,9,Female,0,0,40,United-States,1,1,spouse,mid,private,white
25,HS-grad,9,Male,0,0,50,United-States,0,1,spouse,mid,private,other_race
51,Some-college,10,Male,0,0,40,United-States,0,1,spouse,high,private,white
37,Bachelors,13,Male,7298,0,40,United-States,1,1,spouse,high,private,white
54,Bachelors,13,Male,7298,0,55,United-States,1,1,spouse,high,self_employed,white
47,Some-college,10,Male,0,0,40,United-States,1,1,spouse,low,government,white
26,Bachelors,13,Female,0,0,40,United-States,0,0,dependent,high,private,white
46,Assoc-voc,11,Male,0,0,40,United-States,0,0,independent,mid,private,white
24,12th,8,Male,0,0,40,United-States,0,0,dependent,mid,private,white
19,7th-8th,4,Male,0,0,80,United-States,0,0,dependent,mid,private,white
35,HS-grad,9,Male,0,1902,40,United-States,1,1,spouse,mid,private,white
36,Bachelors,13,Male,0,0,35,United-States,0,0,dependent,high,government,black
18,12th,8,Female,0,0,20,United-States,0,0,dependent,low,private,white
46,Masters,14,Male,0,0,40,United-States,1,1,spouse,high,government,white
30,HS-grad,9,Female,0,0,32,United-States,0,0,independent,low,private,black
29,HS-grad,9,Female,0,0,40,United-States,0,0,independent,low,private,black
65,HS-grad,9,Female,0,0,20,Jamaica,0,0,independent,low,private,black
41,Masters,14,Female,0,0,40,United-States,1,1,spouse,high,private,white
34,Bachelors,13,Male,0,0,40,United-States,0,1,spouse,high,private,white
58,7th-8th,4,Male,0,0,40,United-States,0,1,spouse,mid,private,black
39,HS-grad,9,Female,0,0,40,United-States,0,0,independent,low,government,black
21,Some-college,10,Female,0,0,40,United-States,0,0,dependent,low,private,white
31,HS-grad,9,Male,0,0,50,United-States,1,1,spouse,mid,private,white
33,Doctorate,16,Male,0,0,50,United-States,1,1,spouse,high,government,white
28,Bachelors,13,Male,0,0,60,United-States,0,1,spouse,high,private,white
32,HS-grad,9,Female,2977,0,35,United-States,0,0,independent,mid,private,black
32,Bachelors,13,Male,0,0,55,United-States,1,0,independent,high,private,white
31,HS-grad,9,Female,0,0,40,United-States,0,0,independent,low,private,black
41,Prof-school,15,Male,15024,0,40,United-States,1,1,spouse,high,self_employed,white
48,Bachelors,13,Male,0,0,45,Philippines,1,1,spouse,high,private,other_race
27,HS-grad,9,Male,0,0,40,United-States,0,0,dependent,mid,private,white
45,HS-grad,9,Female,0,0,40,United-States,0,0,independent,mid,private,black
34,HS-grad,9,Male,0,0,50,United-States,0,1,spouse,high,self_employed,white
17,10th,6,Female,0,0,10,United-States,0,0,dependent,mid,private,white
25,HS-grad,9,Male,0,0,23,United-States,0,0,dependent,low,private,black
34,Bachelors,13,Female,0,0,62,United-States,1,0,independent,high,self_employed,white
33,HS-grad,9,Female,0,0,40,United-States,0,0,independent,mid,private,white
21,Some-college,10,Female,0,0,20,United-States,0,0,independent,mid,private,white
22,HS-grad,9,Male,0,0,50,United-States,0,0,independent,low,private,white
61,Some-college,10,Male,0,0,42,United-States,0,1,spouse,high,private,white
40,HS-grad,9,Female,0,0,30,United-States,1,1,spouse,mid,private,white
58,Some-college,10,Male,0,0,12,United-States,0,1,spouse,mid,private,white
30,Some-college,10,Male,0,0,58,United-States,0,1,spouse,mid,private,white
24,HS-grad,9,Male,0,0,60,United-States,0,0,dependent,mid,private,white
52,12th,8,Male,0,0,50,United-States,1,1,spouse,high,self_employed,white
50,HS-grad,9,Female,0,0,40,United-States,0,0,independent,mid,private,white
49,Some-college,10,Male,0,0,30,United-States,0,1,spouse,mid,private,black
22,HS-grad,9,Female,0,0,40,United-States,0,0,dependent,mid,private,white
21,Some-college,10,Female,0,0,40,United-States,0,0,dependent,mid,private,white
25,Some-college,10,Female,0,0,50,United-States,0,0,dependent,low,private,white
34,HS-grad,9,Male,0,0,45,United-States,0,1,spouse,mid,self_employed,white
48,10th,6,Male,0,0,45,United-States,1,1,spouse,high,private,white
21,Some-college,10,Female,0,0,40,United-States,0,0,independent,mid,private,black
20,7th-8th,4,Female,0,0,52,United-States,0,0,dependent,low,private,white
30,Some-college,10,Male,0,0,40,United-States,1,1,spouse,mid,government,white
44,HS-grad,9,Male,0,1902,40,United-States,1,1,spouse,mid,private,white
44,HS-grad,9,Male,0,0,60,United-States,0,0,independent,mid,private,black
29,HS-grad,9,Male,0,0,60,United-States,0,1,spouse,mid,private,white
31,Prof-school,15,Female,0,0,35,United-States,0,0,independent,high,private,white
35,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,mid,private,white
27,HS-grad,9,Male,0,0,40,United-States,0,0,independent,mid,private,white
26,Bachelors,13,Female,0,0,45,United-States,0,0,independent,high,private,white
37,9th,5,Male,0,0,70,United-States,1,1,spouse,mid,self_employed,white
44,7th-8th,4,Female,0,0,55,United-States,0,1,spouse,low,private,white
34,Bachelors,13,Male,0,0,40,United-States,1,1,spouse,high,private,white
28,Assoc-acdm,12,Male,0,0,5,United-States,0,0,dependent,mid,government,white
30,Some-college,10,Female,0,0,45,United-States,0,1,spouse,low,private,white
41,Bachelors,13,Male,0,0,35,United-States,0,1,spouse,high,government,white
23,Bachelors,13,Female,0,0,40,United-States,0,0,dependent,high,private,white
19,HS-grad,9,Male,0,0,70,United-States,0,0,dependent,low,private,white
48,1st-4th,2,Male,3781,0,50,Mexico,0,1,spouse,low,private,white
26,Some-college,10,Male,0,0,20,United-States,0,0,independent,low,government,white
32,Bachelors,13,Male,0,0,40,United-States,1,1,spouse,mid,private,black
26,HS-grad,9,Female,0,0,48,United-States,0,0,independent,mid,private,white
36,Masters,14,Male,7298,0,55,United-States,1,1,spouse,high,private,white
49,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,mid,private,white
54,Masters,14,Male,0,0,40,United-States,1,0,independent,high,private,white
36,HS-grad,9,Male,0,0,55,United-States,0,0,independent,mid,private,white
41,HS-grad,9,Male,0,0,48,United-States,0,0,independent,low,private,white
27,Bachelors,13,Male,0,0,35,United-States,0,0,independent,low,private,white
40,Assoc-voc,11,Male,0,0,60,United-States,0,1,spouse,low,self_employed,white
46,HS-grad,9,Male,0,0,40,United-States,0,0,independent,mid,private,white
43,9th,5,Male,0,0,40,United-States,0,0,independent,mid,private,black
46,HS-grad,9,Male,0,0,40,United-States,0,0,dependent,mid,private,white
51,Some-college,10,Male,0,0,60,United-States,0,1,spouse,high,self_employed,other_race
19,Some-college,10,Female,0,0,15,United-States,0,0,dependent,mid,private,white
67,Doctorate,16,Female,7896,0,50,United-States,1,0,independent,high,government,white
31,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,low,private,white
27,Bachelors,13,Male,0,0,50,United-States,1,1,spouse,mid,private,white
21,Some-college,10,Female,0,0,40,United-States,0,0,dependent,low,private,white
36,HS-grad,9,Male,0,0,50,United-States,0,1,spouse,mid,private,white
23,HS-grad,9,Female,0,0,16,United-States,0,0,dependent,low,private,white
62,Masters,14,Female,0,0,40,United-States,1,1,spouse,high,government,white
31,Bachelors,13,Male,0,0,50,United-States,1,1,spouse,high,government,black
52,Bachelors,13,Male,0,1887,40,United-States,1,1,spouse,high,private,white
39,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,low,self_employed,white
24,Bachelors,13,Male,0,0,30,United-States,0,0,dependent,high,private,white
38,HS-grad,9,Male,0,0,40,Mexico,0,1,spouse,low,private,white
36,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,high,private,white
17,11th,7,Female,0,0,15,United-States,0,0,dependent,mid,private,black
27,HS-grad,9,Female,0,0,40,United-States,0,0,independent,low,private,white
30,Some-college,10,Male,0,0,40,United-States,0,0,independent,mid,private,black
43,HS-grad,9,Female,0,0,40,United-States,0,0,independent,high,government,white
51,11th,7,Female,0,0,30,United-States,0,0,independent,low,private,black
47,Bachelors,13,Female,25236,0,35,United-States,1,0,independent,low,private,white
49,Doctorate,16,Female,0,2258,50,United-States,1,0,independent,high,government,white
34,HS-grad,9,Male,0,0,48,United-States,1,1,spouse,mid,private,white
79,Doctorate,16,Male,0,0,6,United-States,1,0,independent,high,government,white
28,Some-college,10,Male,0,0,40,United-States,0,0,independent,low,government,white
41,Some-college,10,Male,0,0,50,United-States,0,1,spouse,high,self_employed,white
21,Some-college,10,Male,0,0,50,United-States,0,1,spouse,low,private,white
31,Bachelors,13,Female,0,0,40,United-States,0,0,independent,high,self_employed,white
45,HS-grad,9,Male,0,0,45,United-States,0,1,spouse,high,private,white
23,HS-grad,9,Male,0,0,50,United-States,0,0,independent,mid,self_employed,white
32,Some-college,10,Male,0,0,50,Germany,0,1,spouse,high,private,white
67,11th,7,Male,0,0,40,United-States,0,1,spouse,mid,private,white
32,Masters,14,Male,0,0,55,United-States,1,1,spouse,high,private,white
35,HS-grad,9,Male,0,0,50,United-States,0,1,spouse,low,self_employed,white
29,Some-college,10,Male,0,0,40,United-States,0,1,spouse,high,private,white
38,HS-grad,9,Male,0,0,40,United-States,0,1,spouse,mid,private,white
